Product ID,Product Name,Category,Sub-Category,Total_Sales,Transaction_Count,Avg_Sale,Total_Profit,Avg_Profit,Total_Quantity,Avg_Discount,Profit_Margin,Sales_per_Transaction,Cumulative_Sales,Cumulative_Percentage,ABC_Class,CoV,XYZ_Class,ABC_XYZ_Matrix
OFF-LA-10002895,"Avery Legal Exhibit Labels, Laser Printer Compatible",Office Supplies,Labels,0.01,7,0.0,3.08,0.44,1.46,0.13,30800.0,0.0014285714285714286,531.1499999999589,95.64066551425361,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10003885,"Cisco Headset, with Caller ID",Technology,Phones,0.01,1,0.01,0.44,0.44,0.08,0.0,4400.0,0.01,531.1599999999589,95.6424661480767,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10003875,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,Technology,Phones,0.01,3,0.0,1.32,0.44,0.77,0.0,13200.0,0.0033333333333333335,531.1699999999589,95.64426678189982,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000702,"Tenex Frame, Black",Furniture,Furnishings,0.01,1,0.01,0.44,0.44,0.08,0.0,4400.0,0.01,531.1799999999589,95.64606741572291,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000674,"Rubbermaid Photo Frame, Erganomic",Furniture,Furnishings,0.01,1,0.01,0.44,0.44,0.62,0.0,4400.0,0.01,531.1899999999589,95.64786804954602,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000672,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings,0.01,5,0.0,2.21,0.44,1.31,0.0,22100.0,0.002,531.1999999999589,95.64966868336913,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000647,"Tenex Door Stop, Erganomic",Furniture,Furnishings,0.01,4,0.0,1.76,0.44,0.38,0.24,17600.0,0.0025,531.2099999999589,95.65146931719222,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000794,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,0.01,5,0.0,2.2,0.44,0.92,0.0,22000.0,0.002,531.2199999999589,95.65326995101533,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000790,"Rubbermaid Light Bulb, Black",Furniture,Furnishings,0.01,6,0.0,2.64,0.44,0.77,0.47,26400.0,0.0016666666666666668,531.2299999999589,95.65507058483844,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000771,"Eldon 200 Class Desk Accessories, Smoke",Furniture,Furnishings,0.01,4,0.0,1.76,0.44,1.38,0.0,17600.0,0.0025,531.2399999999589,95.65687121866155,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000762,"Advantus Light Bulb, Black",Furniture,Furnishings,0.01,4,0.0,1.77,0.44,0.77,0.14,17700.0,0.0025,531.2499999999588,95.65867185248464,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000732,Eldon 200 Class Desk Accessories,Furniture,Furnishings,0.01,7,0.0,3.08,0.44,1.15,0.03,30800.0,0.0014285714285714286,531.2599999999588,95.66047248630774,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000318,"Enermax Message Books, Multicolor",Office Supplies,Paper,0.01,5,0.0,2.2,0.44,1.54,0.14,22000.0,0.002,531.2699999999588,95.66227312013086,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000317,"Xerox Computer Printout Paper, Premium",Office Supplies,Paper,0.01,2,0.01,0.89,0.44,0.62,0.06,8900.0,0.005,531.2799999999588,95.66407375395396,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000312,Xerox 1955,Office Supplies,Paper,0.01,2,0.0,0.88,0.44,0.62,0.24,8800.0,0.005,531.2899999999588,95.66587438777707,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000304,Xerox 1995,Office Supplies,Paper,0.01,6,0.0,2.64,0.44,1.23,0.12,26400.0,0.0016666666666666668,531.2999999999588,95.66767502160016,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000301,"Enermax Parchment Paper, Premium",Office Supplies,Paper,0.01,3,0.0,1.32,0.44,0.62,0.2,13200.0,0.0033333333333333335,531.3099999999588,95.66947565542327,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000300,Xerox 1936,Office Supplies,Paper,0.01,3,0.0,1.32,0.44,0.46,0.16,13200.0,0.0033333333333333335,531.3199999999588,95.67127628924638,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000300,"Green Bar Cards & Envelopes, Premium",Office Supplies,Paper,0.01,1,0.01,0.44,0.44,0.15,0.0,4400.0,0.01,531.3299999999588,95.67307692306947,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000249,Staples,Office Supplies,Paper,0.01,6,0.0,2.65,0.44,0.85,0.08,26500.0,0.0016666666666666668,531.3399999999588,95.67487755689258,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000246,Riverleaf Stik-Withit Designer Note Cubes,Office Supplies,Paper,0.01,5,0.0,2.2,0.44,0.77,0.09,22000.0,0.002,531.3499999999588,95.67667819071568,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings,0.01,4,0.0,1.76,0.44,1.0,0.0,17600.0,0.0025,531.3599999999587,95.67847882453879,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000936,"Eldon Photo Frame, Durable",Furniture,Furnishings,0.01,4,0.0,1.76,0.44,0.23,0.24,17600.0,0.0025,531.3699999999587,95.6802794583619,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000885,"Eldon Light Bulb, Durable",Furniture,Furnishings,0.01,4,0.0,1.76,0.44,0.46,0.0,17600.0,0.0025,531.3799999999587,95.68208009218499,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,0.01,4,0.0,1.76,0.44,0.46,0.24,17600.0,0.0025,531.3899999999587,95.6838807260081,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000816,"Tenex Clock, Erganomic",Furniture,Furnishings,0.01,2,0.0,0.88,0.44,0.08,0.06,8800.0,0.005,531.3999999999587,95.68568135983121,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001085,3M Polarizing Light Filter Sleeves,Furniture,Furnishings,0.01,4,0.0,1.77,0.44,0.77,0.24,17700.0,0.0025,531.4099999999587,95.68748199365432,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001063,"Eldon Light Bulb, Black",Furniture,Furnishings,0.01,4,0.0,1.76,0.44,0.69,0.35,17600.0,0.0025,531.4199999999587,95.68928262747741,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings,0.01,4,0.0,1.76,0.44,1.0,0.12,17600.0,0.0025,531.4299999999587,95.69108326130052,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001037,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",Furniture,Furnishings,0.01,7,0.0,3.08,0.44,1.23,0.2,30800.0,0.0014285714285714286,531.4399999999587,95.69288389512363,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001008,"Rubbermaid Light Bulb, Durable",Furniture,Furnishings,0.01,6,0.0,2.64,0.44,1.31,0.25,26400.0,0.0016666666666666668,531.4499999999587,95.69468452894672,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000980,"Advantus Photo Frame, Duo Pack",Furniture,Furnishings,0.01,1,0.01,0.44,0.44,0.23,0.47,4400.0,0.01,531.4599999999587,95.69648516276983,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10002703,"Novimex Removable Labels, Adjustable",Office Supplies,Labels,0.01,5,0.0,2.2,0.44,1.31,0.11,22000.0,0.002,531.4699999999586,95.69828579659293,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10002674,"Harbour Creations Color Coded Labels, 5000 Label Set",Office Supplies,Labels,0.01,5,0.0,2.2,0.44,1.62,0.12,22000.0,0.002,531.4799999999586,95.70008643041604,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,0.01,8,0.0,3.53,0.44,2.23,0.09,35300.0,0.00125,531.4899999999586,95.70188706423914,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000373,"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,Paper,0.01,1,0.01,0.45,0.45,0.38,0.0,4500.0,0.01,531.4999999999586,95.70368769806224,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000362,"Xerox Parchment Paper, Premium",Office Supplies,Paper,0.01,8,0.0,3.52,0.44,1.31,0.06,35200.0,0.00125,531.5099999999586,95.70548833188535,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000357,"Eaton Memo Slips, Recycled",Office Supplies,Paper,0.01,4,0.0,1.76,0.44,0.54,0.16,17600.0,0.0025,531.5199999999586,95.70728896570846,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000349,Staples,Office Supplies,Paper,0.01,9,0.0,3.96,0.44,1.23,0.05,39600.0,0.0011111111111111111,531.5299999999586,95.70908959953157,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000318,"Green Bar Parchment Paper, 8.5 x 11",Office Supplies,Paper,0.01,1,0.01,0.44,0.44,0.38,0.0,4400.0,0.01,531.5399999999586,95.71089023335466,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000423,"Enermax Computer Printout Paper, Recycled",Office Supplies,Paper,0.01,3,0.0,1.32,0.44,0.38,0.0,13200.0,0.0033333333333333335,531.5499999999586,95.71269086717777,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000393,"Xerox Memo Slips, 8.5 x 11",Office Supplies,Paper,0.01,4,0.0,1.76,0.44,0.62,0.0,17600.0,0.0025,531.5599999999586,95.71449150100088,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10002765,"Harbour Creations Legal Exhibit Labels, Adjustable",Office Supplies,Labels,0.01,7,0.0,3.08,0.44,1.31,0.19,30800.0,0.0014285714285714286,531.5699999999586,95.71629213482397,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10002752,"Smead Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,0.01,6,0.0,2.64,0.44,0.85,0.0,26400.0,0.0016666666666666668,531.5799999999585,95.71809276864708,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10002741,"Avery Color Coded Labels, Adjustable",Office Supplies,Labels,0.01,6,0.0,2.64,0.44,0.85,0.11,26400.0,0.0016666666666666668,531.5899999999585,95.71989340247018,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10002733,"Novimex File Folder Labels, Alphabetical",Office Supplies,Labels,0.01,7,0.0,3.08,0.44,1.62,0.08,30800.0,0.0014285714285714286,531.5999999999585,95.72169403629329,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000975,"Eldon Clock, Black",Furniture,Furnishings,0.01,5,0.0,2.2,0.44,0.38,0.28,22000.0,0.002,531.6099999999585,95.7234946701164,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10000955,"Advantus Stacking Tray, Durable",Furniture,Furnishings,0.01,2,0.0,0.88,0.44,0.38,0.24,8800.0,0.005,531.6199999999585,95.72529530393949,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001126,"Rubbermaid Clock, Erganomic",Furniture,Furnishings,0.01,5,0.0,2.2,0.44,0.77,0.28,22000.0,0.002,531.6299999999585,95.7270959377626,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001091,"Eldon Photo Frame, Erganomic",Furniture,Furnishings,0.01,1,0.01,0.44,0.44,0.38,0.47,4400.0,0.01,531.6399999999585,95.72889657158571,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001090,"Advantus Stacking Tray, Erganomic",Furniture,Furnishings,0.01,4,0.0,1.76,0.44,0.62,0.15,17600.0,0.0025,531.6499999999585,95.73069720540882,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001322,"Deflect-O Clock, Durable",Furniture,Furnishings,0.01,1,0.01,0.43,0.43,0.38,0.47,4300.0,0.01,531.6599999999585,95.73249783923191,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001317,"Eldon Photo Frame, Erganomic",Furniture,Furnishings,0.01,5,0.0,2.2,0.44,0.46,0.19,22000.0,0.002,531.6699999999585,95.73429847305502,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001260,"Rubbermaid Light Bulb, Erganomic",Furniture,Furnishings,0.01,2,0.0,0.88,0.44,0.77,0.0,8800.0,0.005,531.6799999999585,95.73609910687813,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001255,"Advantus Light Bulb, Durable",Furniture,Furnishings,0.01,5,0.0,2.2,0.44,1.15,0.09,22000.0,0.002,531.6899999999584,95.73789974070122,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001196,DAX Cubicle Frames - 8x10,Furniture,Furnishings,0.01,5,0.0,2.2,0.44,1.62,0.14,22000.0,0.002,531.6999999999584,95.73970037452433,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10003535,RCA ViSYS 25423RE1 Corded phone,Technology,Phones,0.01,1,0.01,0.44,0.44,0.08,0.24,4400.0,0.01,531.7099999999584,95.74150100834743,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10003486,"Apple Audio Dock, Cordless",Technology,Phones,0.01,1,0.01,0.44,0.44,0.15,0.47,4400.0,0.01,531.7199999999584,95.74330164217054,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000575,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",Office Supplies,Paper,0.01,7,0.0,3.09,0.44,2.08,0.03,30900.0,0.0014285714285714286,531.7299999999584,95.74510227599364,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000565,Staples,Office Supplies,Paper,0.01,2,0.01,0.89,0.44,0.23,0.0,8900.0,0.005,531.7399999999584,95.74690290981674,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000522,"Green Bar Message Books, Multicolor",Office Supplies,Paper,0.01,2,0.0,0.89,0.44,0.54,0.0,8900.0,0.005,531.7499999999584,95.74870354363985,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000501,Petty Cash Envelope,Office Supplies,Paper,0.01,3,0.0,1.33,0.44,0.54,0.16,13300.0,0.0033333333333333335,531.7599999999584,95.75050417746296,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001371,"Deflect-O Stacking Tray, Black",Furniture,Furnishings,0.01,7,0.0,3.08,0.44,1.69,0.44,30800.0,0.0014285714285714286,531.7699999999584,95.75230481128607,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001601,"Rubbermaid Frame, Erganomic",Furniture,Furnishings,0.01,2,0.01,0.88,0.44,0.15,0.47,8800.0,0.005,531.7799999999584,95.75410544510916,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001591,Advantus Panel Wall Certificate Holder - 8.5x11,Furniture,Furnishings,0.01,6,0.0,2.65,0.44,1.31,0.08,26500.0,0.0016666666666666668,531.7899999999584,95.75590607893226,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001583,"Deflect-O Light Bulb, Black",Furniture,Furnishings,0.01,6,0.0,2.64,0.44,2.38,0.43,26400.0,0.0016666666666666668,531.7999999999583,95.75770671275538,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001541,"Tenex Photo Frame, Black",Furniture,Furnishings,0.01,1,0.01,0.44,0.44,0.23,0.47,4400.0,0.01,531.8099999999583,95.75950734657847,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001507,"Rubbermaid Light Bulb, Duo Pack",Furniture,Furnishings,0.01,6,0.0,2.64,0.44,1.08,0.13,26400.0,0.0016666666666666668,531.8199999999583,95.76130798040158,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001487,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",Furniture,Furnishings,0.01,5,0.0,2.2,0.44,1.38,0.0,22000.0,0.002,531.8299999999583,95.76310861422468,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001475,"Contract Clock, 14"", Brown",Furniture,Furnishings,0.01,5,0.0,2.2,0.44,1.23,0.33,22000.0,0.002,531.8399999999583,95.76490924804779,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001692,"Eldon Clock, Duo Pack",Furniture,Furnishings,0.01,3,0.0,1.32,0.44,0.31,0.16,13200.0,0.0033333333333333335,531.8499999999583,95.7667098818709,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001617,"Eldon Frame, Black",Furniture,Furnishings,0.01,2,0.0,0.88,0.44,0.08,0.24,8800.0,0.005,531.8599999999583,95.76851051569399,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001889,Ultra Door Pull Handle,Furniture,Furnishings,0.01,6,0.0,2.64,0.44,1.62,0.08,26400.0,0.0016666666666666668,531.8699999999583,95.7703111495171,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001867,"Eldon Expressions Punched Metal & Wood Desk Accessories, Pewter & Cherry",Furniture,Furnishings,0.01,3,0.0,1.32,0.44,0.77,0.16,13200.0,0.0033333333333333335,531.8799999999583,95.77211178334021,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001791,"Tenex Photo Frame, Durable",Furniture,Furnishings,0.01,3,0.0,1.32,0.44,1.0,0.51,13200.0,0.0033333333333333335,531.8899999999583,95.7739124171633,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001775,"Deflect-O Stacking Tray, Durable",Furniture,Furnishings,0.01,3,0.0,1.32,0.44,0.77,0.12,13200.0,0.0033333333333333335,531.8999999999583,95.77571305098641,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001774,"Eldon Door Stop, Durable",Furniture,Furnishings,0.01,1,0.01,0.45,0.45,0.38,0.0,4500.0,0.01,531.9099999999582,95.7775136848095,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001764,"Deflect-O Clock, Black",Furniture,Furnishings,0.01,1,0.01,0.43,0.43,0.62,0.71,4300.0,0.01,531.9199999999582,95.77931431863263,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001760,"Tenex Light Bulb, Black",Furniture,Furnishings,0.01,4,0.0,1.76,0.44,0.23,0.06,17600.0,0.0025,531.9299999999582,95.78111495245572,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001756,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Furniture,Furnishings,0.01,6,0.0,2.64,0.44,1.08,0.35,26400.0,0.0016666666666666668,531.9399999999582,95.78291558627883,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000752,"Xerox Note Cards, Premium",Office Supplies,Paper,0.01,4,0.0,1.77,0.44,1.15,0.0,17700.0,0.0025,531.9499999999582,95.78471622010193,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000745,"Green Bar Memo Slips, Recycled",Office Supplies,Paper,0.01,6,0.0,2.64,0.44,1.08,0.16,26400.0,0.0016666666666666668,531.9599999999582,95.78651685392504,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000743,Xerox 1977,Office Supplies,Paper,0.01,6,0.0,2.64,0.44,1.08,0.04,26400.0,0.0016666666666666668,531.9699999999582,95.78831748774815,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000740,Xerox 1982,Office Supplies,Paper,0.01,3,0.0,1.33,0.44,0.69,0.08,13300.0,0.0033333333333333335,531.9799999999582,95.79011812157124,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000731,"Enermax Parchment Paper, 8.5 x 11",Office Supplies,Paper,0.01,5,0.0,2.2,0.44,0.77,0.3,22000.0,0.002,531.9899999999582,95.79191875539435,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000726,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",Office Supplies,Paper,0.01,4,0.0,1.76,0.44,1.15,0.06,17600.0,0.0025,531.9999999999582,95.79371938921744,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000705,"Eaton Note Cards, Multicolor",Office Supplies,Paper,0.01,4,0.0,1.76,0.44,1.38,0.24,17600.0,0.0025,532.0099999999582,95.79552002304055,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000694,"Green Bar Message Books, Premium",Office Supplies,Paper,0.01,4,0.0,1.76,0.44,0.77,0.31,17600.0,0.0025,532.0199999999581,95.79732065686366,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000677,"Green Bar Memo Slips, Premium",Office Supplies,Paper,0.01,7,0.0,3.09,0.44,1.15,0.07,30900.0,0.0014285714285714286,532.0299999999581,95.79912129068676,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000876,"Eaton Computer Printout Paper, Multicolor",Office Supplies,Paper,0.01,5,0.0,2.2,0.44,0.38,0.12,22000.0,0.002,532.0399999999581,95.80092192450986,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000872,"Xerox Parchment Paper, Multicolor",Office Supplies,Paper,0.01,7,0.0,3.08,0.44,1.46,0.2,30800.0,0.0014285714285714286,532.0499999999581,95.80272255833297,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000871,"Enermax Cards & Envelopes, Recycled",Office Supplies,Paper,0.01,1,0.01,0.44,0.44,0.31,0.0,4400.0,0.01,532.0599999999581,95.80452319215608,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000867,"SanDisk Message Books, Multicolor",Office Supplies,Paper,0.01,6,0.0,2.64,0.44,1.0,0.12,26400.0,0.0016666666666666668,532.0699999999581,95.80632382597918,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000863,"Enermax Parchment Paper, Recycled",Office Supplies,Paper,0.01,8,0.0,3.52,0.44,1.08,0.09,35200.0,0.00125,532.0799999999581,95.80812445980229,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000827,"Enermax Message Books, 8.5 x 11",Office Supplies,Paper,0.01,3,0.0,1.32,0.44,0.38,0.39,13200.0,0.0033333333333333335,532.0899999999581,95.8099250936254,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000816,"Enermax Memo Slips, Recycled",Office Supplies,Paper,0.01,4,0.0,1.76,0.44,0.46,0.29,17600.0,0.0025,532.0999999999581,95.81172572744849,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000781,"Eaton Message Books, 8.5 x 11",Office Supplies,Paper,0.01,5,0.0,2.21,0.44,1.0,0.14,22100.0,0.002,532.1099999999581,95.8135263612716,C - Low Value,0.0,X - Stable Demand,CX
OFF-PA-10000756,"Enermax Computer Printout Paper, Premium",Office Supplies,Paper,0.01,3,0.0,1.33,0.44,0.46,0.0,13300.0,0.0033333333333333335,532.119999999958,95.8153269950947,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10003220,"Cisco Headset, VoIP",Technology,Phones,0.01,1,0.01,0.44,0.44,0.31,0.0,4400.0,0.01,532.129999999958,95.8171276289178,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10003187,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,Technology,Phones,0.01,4,0.0,1.76,0.44,0.38,0.24,17600.0,0.0025,532.139999999958,95.81892826274091,C - Low Value,0.0,X - Stable Demand,CX
TEC-PH-10003078,"Cisco Speaker Phone, with Caller ID",Technology,Phones,0.01,1,0.01,0.44,0.44,0.08,0.47,4400.0,0.01,532.149999999958,95.820728896564,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001977,"Deflect-O Frame, Erganomic",Furniture,Furnishings,0.01,1,0.01,0.44,0.44,0.08,0.0,4400.0,0.01,532.159999999958,95.82252953038711,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001967,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,0.01,6,0.0,2.64,0.44,0.31,0.35,26400.0,0.0016666666666666668,532.169999999958,95.82433016421022,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001940,Staples,Furniture,Furnishings,0.01,10,0.0,4.4,0.44,2.15,0.33,44000.0,0.001,532.179999999958,95.82613079803333,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001934,Magnifier Swing Arm Lamp,Furniture,Furnishings,0.01,5,0.0,2.2,0.44,0.54,0.0,22000.0,0.002,532.189999999958,95.82793143185643,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001918,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,0.01,8,0.0,3.52,0.44,1.77,0.15,35200.0,0.00125,532.199999999958,95.82973206567954,C - Low Value,0.0,X - Stable Demand,CX
FUR-FU-10001915,"Rubbermaid Stacking Tray, Black",Furniture,Furnishings,0.01,2,0.01,0.89,0.44,0.85,0.06,8900.0,0.005,532.209999999958,95.83153269950265,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10002609,"Avery Color Coded Labels, Alphabetical",Office Supplies,Labels,0.01,5,0.0,2.2,0.44,1.46,0.09,22000.0,0.002,532.219999999958,95.83333333332574,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10002596,"Harbour Creations Round Labels, Laser Printer Compatible",Office Supplies,Labels,0.01,5,0.0,2.2,0.44,1.0,0.02,22000.0,0.002,532.229999999958,95.83513396714885,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10002575,"Smead Legal Exhibit Labels, 5000 Label Set",Office Supplies,Labels,0.01,6,0.0,2.63,0.44,2.23,0.39,26300.0,0.0016666666666666668,532.239999999958,95.83693460097194,C - Low Value,0.0,X - Stable Demand,CX
OFF-LA-10002544,"Novimex Color Coded Labels, Alphabetical",Office Supplies,Labels,0.01,5,0.0,2.2,0.44,0.85,0.14,22000.0,0.002,532.2499999999579,95.83873523479505,C - Low Value,0.0,X - Stable Demand,CX
